"","X","phantom","vin","PN","Qtde","Price"
"6069",6506,4761,"670140516","Rebite 10",205,1.39875
"6070",6521,94826,"942086068","Rebite 10",137,1.41425
"6071",6536,18025,"815002360","Rebite 10",205,1.202375
"6072",6553,93712,"321079878","Rebite 10",176,1.372
"6073",16,93712,"319720023","Rebite 12",49,1.136875
"6074",64,20314,"130204378","Rebite 12",166,1.1605
"6075",103,26051,"16250665","Rebite 12",215,1.454375
"6076",118,20314,"204013122","Rebite 12",234,1.526375
"6077",134,94826,"689402640","Rebite 12",195,1.30475
"6078",252,19235,"532901326","Rebite 12",127,1.214375
"6079",302,4761,"71046667","Rebite 12",205,1.6075
"6080",319,94826,"E-269084451","Rebite 12",176,1.175
"6081",335,23740,"E-702340958","Rebite 12",244,1.56975
"6082",352,23740,"7234368","Rebite 12",49,1.56
"6083",369,26051,"E-001265752","Rebite 12",195,1.156375
"6084",386,93712,"730219427","Rebite 12",156,1.39325
"6085",417,18025,"580120253","Rebite 12",137,1.571
"6086",435,3941,"401309201","Rebite 12",186,1.342625
"6087",449,94826,"804692905","Rebite 12",225,1.58225
"6088",471,39051,"E-195030340","Rebite 12",176,1.29225
"6089",489,18025,"E-285001231","Rebite 12",205,1.23675
"6090",516,93712,"29731914","Rebite 12",88,1.5115
"6091",549,26051,"205106470","Rebite 12",225,1.166375
"6092",601,20314,"E-040312583","Rebite 12",127,1.399
"6093",631,19235,"E-501329211","Rebite 12",78,1.522
"6094",678,94826,"E-980642250","Rebite 12",10,1.151
"6095",692,5386,"53068256","Rebite 12",59,1.432
"6096",720,87213,"E-827301393","Rebite 12",234,1.339125
"6097",732,60435,"E-053640302","Rebite 12",107,1.51375
"6098",749,3941,"E-401903810","Rebite 12",215,1.091125
"6099",800,68517,"760815479","Rebite 12",254,1.59175
"6100",835,3941,"E-309014150","Rebite 12",205,1.16725
"6101",884,4761,"E-160470699","Rebite 12",39,1.38275
"6102",1040,20314,"E-002143458","Rebite 12",98,1.171125
"6103",1059,54019,"500149745","Rebite 12",205,1.229875
"6104",1195,10847,"1847606","Rebite 12",68,1.17175
"6105",1225,26051,"E-206510524","Rebite 12",59,1.32875
"6106",1259,3941,"E-910430594","Rebite 12",68,1.514125
"6107",1275,94826,"28469853","Rebite 12",244,1.04975
"6108",1304,26051,"E-150062203","Rebite 12",59,1.034875
"6109",1320,94826,"840269909","Rebite 12",147,1.590625
"6110",1336,39051,"E-901053659","Rebite 12",59,1.15225
"6111",1389,3941,"E-014309575","Rebite 12",254,1.002375
"6112",1405,5386,"E-856003112","Rebite 12",107,1.165375
"6113",1421,23740,"E-370420422","Rebite 12",176,1.520625
"6114",1452,4761,"E-701460303","Rebite 12",59,1.517125
"6115",1467,39051,"100593954","Rebite 12",29,1.34375
"6116",1482,23740,"E-020347272","Rebite 12",156,1.6045
"6117",1535,18025,"E-012580646","Rebite 12",29,1.19475
"6118",1547,93712,"E-931270087","Rebite 12",147,1.545625
"6119",1562,23740,"E-402073840","Rebite 12",186,1.535375
"6120",1591,5386,"56830585","Rebite 12",78,1.45475
"6121",1625,26051,"E-102605954","Rebite 12",107,1.20575
"6122",1640,10847,"E-017840231","Rebite 12",244,1.0995
"6123",1654,39051,"E-190053147","Rebite 12",234,1.360125
"6124",1689,54019,"19405210","Rebite 12",137,1.44375
"6125",1741,60435,"E-560403389","Rebite 12",59,1.388375
"6126",1755,3941,"340190613","Rebite 12",29,1.088
"6127",1824,19235,"201953819","Rebite 12",156,1.55875
"6128",1862,39051,"E-103059307","Rebite 12",117,1.515625
"6129",1876,4761,"607410895","Rebite 12",234,1.6
"6130",1910,60435,"34506192","Rebite 12",147,1.145875
"6131",1925,68517,"E-186570384","Rebite 12",98,1.06625
"6132",1999,18025,"E-500821670","Rebite 12",215,1.067
"6133",2017,10847,"E-047108271","Rebite 12",215,1.502875
"6134",2049,39051,"E-305190894","Rebite 12",156,1.1495
"6135",2063,5386,"E-068305953","Rebite 12",195,1.5675
"6136",2082,94826,"862490224","Rebite 12",234,1.135125
"6137",2102,60435,"43560856","Rebite 12",147,1.589
"6138",2122,23740,"43702355","Rebite 12",176,1.29975
"6139",2133,93712,"E-320197070","Rebite 12",156,1.121875
"6140",2151,26051,"65210485","Rebite 12",244,1.420625
"6141",2163,4761,"64017948","Rebite 12",98,1.1155
"6142",2212,68517,"E-876510432","Rebite 12",29,1.312625
"6143",2232,3941,"943100376","Rebite 12",137,1.404125
"6144",2262,20314,"241003269","Rebite 12",20,1.211625
"6145",2347,26051,"52061465","Rebite 12",234,1.338625
"6146",2378,18025,"E-025081989","Rebite 12",127,1.519125
"6147",2398,60435,"E-306054513","Rebite 12",156,1.464875
"6148",2416,23740,"243070330","Rebite 12",186,1.267
"6149",2431,23740,"23470075","Rebite 12",176,1.1445
"6150",2449,10847,"E-081470270","Rebite 12",244,1.14775
"6151",2465,20314,"E-132004475","Rebite 12",78,1.2915
"6152",2486,68517,"71586132","Rebite 12",137,1.174125
"6153",2502,10847,"E-704180632","Rebite 12",127,1.23575
"6154",2516,19235,"309251659","Rebite 12",244,1.494875
"6155",2579,93712,"109723713","Rebite 12",254,1.48825
"6156",2590,3941,"E-410039140","Rebite 12",78,1.2805
"6157",2606,4761,"E-076140584","Rebite 12",78,1.312875
"6158",2636,23740,"702403211","Rebite 12",10,1.003125
"6159",2651,3941,"E-301049533","Rebite 12",137,1.135125
"6160",2682,3941,"E-013049395","Rebite 12",186,1.578625
"6161",2700,68517,"E-508761043","Rebite 12",127,1.09725
"6162",2715,68517,"810675380","Rebite 12",98,1.57875
"6163",2731,94826,"E-968402604","Rebite 12",78,1.3155
"6164",2764,39051,"310590627","Rebite 12",205,1.48275
"6165",2800,23740,"E-342700500","Rebite 12",195,1.37725
"6166",2816,54019,"E-495100022","Rebite 12",225,1.451375
"6167",2835,4761,"E-167040115","Rebite 12",225,1.390125
"6168",2848,60435,"E-430056346","Rebite 12",205,1.155375
"6169",2868,87213,"E-307182224","Rebite 12",88,1.036375
"6170",2889,5386,"380560169","Rebite 12",78,1.26475
"6171",2924,3941,"430190358","Rebite 12",234,1.55875
"6172",2938,94826,"68249325","Rebite 12",117,1.407375
"6173",2952,18025,"E-012508186","Rebite 12",59,1.589625
"6174",2990,54019,"5419955","Rebite 12",205,1.40675
"6175",3019,87213,"E-201837200","Rebite 12",195,1.028875
"6176",3047,94826,"E-904826978","Rebite 12",225,1.2735
"6177",3138,23740,"200347885","Rebite 12",195,1.02125
"6178",3177,87213,"208371953","Rebite 12",225,1.136375
"6179",3269,60435,"605340957","Rebite 12",156,1.11525
"6180",3287,87213,"720381453","Rebite 12",137,1.201
"6181",3303,26051,"20651288","Rebite 12",39,1.17675
"6182",3323,60435,"E-003645318","Rebite 12",107,1.195875
"6183",3344,94826,"420698829","Rebite 12",254,1.108875
"6184",3363,54019,"E-045109204","Rebite 12",117,1.207
"6185",3378,26051,"21650694","Rebite 12",49,1.215625
"6186",3400,23740,"73240257","Rebite 12",156,1.42325
"6187",3429,39051,"109503957","Rebite 12",215,1.025375
"6188",3459,60435,"E-354600395","Rebite 12",68,1.2295
"6189",3478,94826,"E-294608057","Rebite 12",88,1.405875
"6190",3560,60435,"E-350604846","Rebite 12",117,1.149375
"6191",3594,19235,"31952821","Rebite 12",254,1.53825
"6192",3609,3941,"301049120","Rebite 12",205,1.253875
"6193",3640,4761,"46017987","Rebite 12",254,1.319875
"6194",3654,60435,"E-460530061","Rebite 12",127,1.402125
"6195",3669,60435,"E-605403767","Rebite 12",98,1.355875
"6196",3715,26051,"E-605102801","Rebite 12",68,1.274875
"6197",3731,18025,"E-821005514","Rebite 12",68,1.46275
"6198",3749,94826,"E-496820697","Rebite 12",127,1.167375
"6199",3764,60435,"E-300645402","Rebite 12",215,1.159375
"6200",3800,94826,"E-092846800","Rebite 12",234,1.127375
"6201",3814,87213,"380712087","Rebite 12",98,1.369875
"6202",3831,19235,"209315160","Rebite 12",176,1.298375
"6203",3853,94826,"E-098264448","Rebite 12",186,1.576125
"6204",3885,18025,"E-082105391","Rebite 12",137,1.336375
"6205",3917,4761,"741006932","Rebite 12",234,1.272
"6206",3934,10847,"E-704108261","Rebite 12",59,1.03575
"6207",4018,23740,"E-003472815","Rebite 12",166,1.31425
"6208",4049,5386,"583600288","Rebite 12",234,1.321375
"6209",4063,94826,"402869209","Rebite 12",127,1.113
"6210",4095,68517,"870651316","Rebite 12",68,1.037
"6211",4122,26051,"E-520106965","Rebite 12",49,1.552125
"6212",4153,26051,"652010524","Rebite 12",254,1.131125
"6213",4169,68517,"E-807516827","Rebite 12",88,1.2955
"6214",4198,5386,"E-006853720","Rebite 12",127,1.50275
"6215",4267,60435,"E-035640003","Rebite 12",39,1.00325
"6216",4319,39051,"E-590130398","Rebite 12",10,1.1495
"6217",4350,68517,"E-607158671","Rebite 12",39,1.09325
"6218",4386,93712,"E-902317086","Rebite 12",166,1.260625
"6219",4401,18025,"805201246","Rebite 12",147,1.507875
"6220",4419,18025,"501208472","Rebite 12",49,1.51075
"6221",4435,10847,"187400066","Rebite 12",195,1.14425
"6222",4450,10847,"E-781040336","Rebite 12",205,1.3455
"6223",4483,23740,"E-074302891","Rebite 12",244,1.4115
"6224",4500,54019,"40195024","Rebite 12",127,1.4465
"6225",4516,94826,"862094088","Rebite 12",137,1.435625
"6226",4581,93712,"319702625","Rebite 12",78,1.295375
"6227",4598,26051,"E-500612303","Rebite 12",244,1.1695
"6228",4615,18025,"250180871","Rebite 12",39,1.568125
"6229",4632,10847,"410807782","Rebite 12",166,1.4175
"6230",4651,3941,"E-340091054","Rebite 12",127,1.607875
"6231",4682,19235,"210359118","Rebite 12",88,1.2925
"6232",4736,54019,"E-095140630","Rebite 12",195,1.075125
"6233",4773,23740,"702340802","Rebite 12",88,1.3645
"6234",4789,54019,"E-941005439","Rebite 12",176,1.25575
"6235",4819,94826,"E-609482543","Rebite 12",215,1.440625
"6236",4834,19235,"E-530129050","Rebite 12",147,1.384125
"6237",4868,60435,"E-605403922","Rebite 12",195,1.507375
"6238",4890,93712,"E-721903179","Rebite 12",195,1.278625
"6239",4908,93712,"902731294","Rebite 12",225,1.129625
"6240",4925,18025,"E-802150540","Rebite 12",244,1.37725
"6241",4943,26051,"2165605","Rebite 12",176,1.491
"6242",4963,54019,"E-001594419","Rebite 12",59,1.55175
"6243",4995,19235,"E-301295258","Rebite 12",254,1.421625
"6244",5011,18025,"85120761","Rebite 12",215,1.314125
"6245",5026,39051,"E-903051223","Rebite 12",137,1.56625
"6246",5040,39051,"900153768","Rebite 12",29,1.25975
"6247",5135,39051,"E-905103792","Rebite 12",49,1.55175
"6248",5150,60435,"356004950","Rebite 12",166,1.579875
"6249",5166,26051,"E-021605426","Rebite 12",244,1.60325
"6250",5181,20314,"43102732","Rebite 12",49,1.381625
"6251",5220,87213,"E-831072619","Rebite 12",195,1.502
"6252",5238,87213,"381270624","Rebite 12",205,1.118375
"6253",5251,93712,"E-307912207","Rebite 12",234,1.2145
"6254",5268,26051,"601052521","Rebite 12",176,1.593875
"6255",5299,39051,"59130671","Rebite 12",88,1.48425
"6256",5382,60435,"540063752","Rebite 12",29,1.256
"6257",5448,39051,"15903900","Rebite 12",234,1.164625
"6258",5479,5386,"638500486","Rebite 12",176,1.051875
"6259",5498,94826,"E-629840810","Rebite 12",137,1.111
"6260",5516,23740,"E-372040213","Rebite 12",234,1.31825
"6261",5564,39051,"E-359100468","Rebite 12",186,1.56
"6262",5582,3941,"E-301409245","Rebite 12",195,1.60675
"6263",5597,94826,"E-684029895","Rebite 12",107,1.217875
"6264",5612,4761,"74106262","Rebite 12",215,1.423
"6265",5633,5386,"500368535","Rebite 12",195,1.2425
"6266",5650,10847,"80741944","Rebite 12",166,1.069625
"6267",5667,18025,"E-012508374","Rebite 12",234,1.25175
"6268",5827,68517,"E-051786665","Rebite 12",107,1.422375
"6269",5861,93712,"139207596","Rebite 12",156,1.26525
"6270",5893,26051,"E-056210613","Rebite 12",156,1.188625
"6271",5943,20314,"134002890","Rebite 12",225,1.232125
"6272",5957,94826,"204689174","Rebite 12",10,1.07025
"6273",5974,18025,"E-085102072","Rebite 12",107,1.26925
"6274",5992,94826,"E-069482225","Rebite 12",10,1.613875
"6275",6004,4761,"E-010764099","Rebite 12",176,1.420625
"6276",6024,10847,"E-184007531","Rebite 12",29,1.0735
"6277",6041,5386,"E-065083368","Rebite 12",78,1.315125
"6278",6058,39051,"91053605","Rebite 12",98,1.509375
"6279",6074,5386,"E-365008840","Rebite 12",176,1.51375
"6280",6087,39051,"E-035190553","Rebite 12",59,1.52475
"6281",6101,93712,"E-201973303","Rebite 12",166,1.37975
"6282",6130,94826,"490268464","Rebite 12",98,1.06125
"6283",6147,93712,"231097257","Rebite 12",225,1.51175
"6284",6161,54019,"E-500149802","Rebite 12",137,1.128875
"6285",6193,26051,"251006242","Rebite 12",176,1.439875
"6286",6208,68517,"108576794","Rebite 12",156,1.53725
"6287",6224,94826,"840296594","Rebite 12",20,1.09425
"6288",6243,26051,"52016569","Rebite 12",127,1.2425
"6289",6278,20314,"E-431020865","Rebite 12",195,1.449375
"6290",6301,94826,"E-840962794","Rebite 12",98,1.251
"6291",6319,4761,"E-176004772","Rebite 12",254,1.614
"6292",6335,54019,"E-014095136","Rebite 12",117,1.078625
"6293",6368,19235,"E-519320448","Rebite 12",78,1.2745
"6294",6385,68517,"E-618507186","Rebite 12",127,1.004875
"6295",6410,19235,"293015406","Rebite 12",195,1.19075
"6296",6445,4761,"467001811","Rebite 12",215,1.430125
"6297",6472,4761,"E-706410905","Rebite 12",156,1.008
"6298",6491,3941,"94310928","Rebite 12",244,1.052125
"6299",6522,94826,"942086068","Rebite 12",59,1.452875
"6300",6554,93712,"321079878","Rebite 12",59,1.484125
"6301",34,4761,"E-064170842","Rebite 14",127,1.22525
"6302",65,20314,"130204378","Rebite 14",20,1.8245
"6303",84,60435,"E-564003571","Rebite 14",10,2.026125
"6304",104,26051,"16250665","Rebite 14",156,1.897125
"6305",135,94826,"689402640","Rebite 14",88,1.793375
"6306",153,39051,"E-350109585","Rebite 14",78,2.247625
"6307",216,4761,"74106393","Rebite 14",49,2.159125
"6308",253,19235,"532901326","Rebite 14",156,1.860375
"6309",269,20314,"230104257","Rebite 14",195,2.366875
"6310",320,94826,"E-269084451","Rebite 14",98,2.328625
"6311",336,23740,"E-702340958","Rebite 14",78,2.201
"6312",353,23740,"7234368","Rebite 14",29,2.25275
"6313",387,93712,"730219427","Rebite 14",39,2.24775
"6314",418,18025,"580120253","Rebite 14",127,2.00225
"6315",436,3941,"401309201","Rebite 14",186,1.84675
"6316",517,93712,"29731914","Rebite 14",166,2.160375
"6317",534,3941,"94013873","Rebite 14",20,1.76225
"6318",550,26051,"205106470","Rebite 14",166,1.980875
"6319",565,3941,"90143172","Rebite 14",166,2.013125
"6320",602,20314,"E-040312583","Rebite 14",20,1.807125
"6321",664,94826,"496082517","Rebite 14",107,1.782625
"6322",679,94826,"E-980642250","Rebite 14",117,1.90025
"6323",706,26051,"201065254","Rebite 14",78,1.879875
"6324",750,3941,"E-401903810","Rebite 14",176,2.19225
"6325",768,60435,"E-060354666","Rebite 14",59,2.334875
"6326",817,5386,"E-600385340","Rebite 14",215,1.894
"6327",852,60435,"35046736","Rebite 14",195,1.7525
"6328",865,68517,"78615124","Rebite 14",78,2.07525
"6329",885,4761,"E-160470699","Rebite 14",244,1.973625
"6330",902,3941,"E-400139693","Rebite 14",234,2.08575
"6331",921,18025,"E-085210713","Rebite 14",234,2.354875
"6332",972,10847,"E-701048166","Rebite 14",186,2.24075
"6333",992,26051,"E-605021498","Rebite 14",127,1.948
"6334",1011,93712,"E-397012546","Rebite 14",137,2.202875
"6335",1022,94826,"E-026948298","Rebite 14",234,2.220875
"6336",1041,20314,"E-002143458","Rebite 14",29,1.944625
"6337",1060,54019,"500149745","Rebite 14",166,1.999875
"6338",1075,19235,"E-013952866","Rebite 14",78,2.245375
"6339",1129,87213,"E-230871207","Rebite 14",254,2.06775
"6340",1165,94826,"294608593","Rebite 14",176,2.0635
"6341",1196,10847,"1847606","Rebite 14",59,2.147875
"6342",1226,26051,"E-206510524","Rebite 14",166,1.86425
"6343",1240,20314,"E-023041245","Rebite 14",107,1.90875
"6344",1260,3941,"E-910430594","Rebite 14",107,1.913875
"6345",1288,39051,"10953308","Rebite 14",39,1.88275
"6346",1305,26051,"E-150062203","Rebite 14",147,1.819
"6347",1337,39051,"E-901053659","Rebite 14",234,2.091125
"6348",1356,19235,"E-035291916","Rebite 14",225,1.826625
"6349",1374,10847,"E-040871585","Rebite 14",117,2.044375
"6350",1390,3941,"E-014309575","Rebite 14",68,2.317625
"6351",1422,23740,"E-370420422","Rebite 14",254,2.2755
"6352",1453,4761,"E-701460303","Rebite 14",78,1.876
"6353",1483,23740,"E-020347272","Rebite 14",166,1.8835
"6354",1502,19235,"509123421","Rebite 14",117,2.191875
"6355",1519,19235,"E-320951347","Rebite 14",29,1.91575
"6356",1536,18025,"E-012580646","Rebite 14",107,2.363125
"6357",1548,93712,"E-931270087","Rebite 14",186,1.852875
"6358",1580,60435,"504603016","Rebite 14",176,1.99725
"6359",1626,26051,"E-102605954","Rebite 14",29,1.868875
"6360",1641,10847,"E-017840231","Rebite 14",215,1.9035
"6361",1655,39051,"E-190053147","Rebite 14",88,1.789375
"6362",1672,68517,"801657126","Rebite 14",225,2.019
"6363",1690,54019,"19405210","Rebite 14",127,2.261125
"6364",1790,3941,"930140933","Rebite 14",59,2.265875
"6365",1806,68517,"581670721","Rebite 14",244,2.162625
"6366",1849,18025,"508012779","Rebite 14",176,2.36575
"6367",1891,87213,"E-712308471","Rebite 14",117,2.183375
"6368",1911,60435,"34506192","Rebite 14",205,2.0395
"6369",1926,68517,"E-186570384","Rebite 14",166,1.906375
"6370",1943,60435,"346050997","Rebite 14",78,1.8445
"6371",2000,18025,"E-500821670","Rebite 14",39,2.12525
"6372",2018,10847,"E-047108271","Rebite 14",49,2.0205
"6373",2123,23740,"43702355","Rebite 14",176,1.953
"6374",2134,93712,"E-320197070","Rebite 14",78,2.215875
"6375",2152,26051,"65210485","Rebite 14",186,2.235625
"6376",2179,93712,"E-293170747","Rebite 14",254,2.162625
"6377",2196,93712,"E-279310739","Rebite 14",147,2.0905
"6378",2213,68517,"E-876510432","Rebite 14",205,1.786375
"6379",2248,23740,"E-270304504","Rebite 14",254,2.32975
"6380",2263,20314,"241003269","Rebite 14",78,1.817
"6381",2282,60435,"E-540306256","Rebite 14",215,2.29425
"6382",2300,10847,"1847904","Rebite 14",20,2.101
"6383",2314,18025,"E-012508394","Rebite 14",234,1.842875
"6384",2328,3941,"3941642","Rebite 14",176,2.265875
"6385",2379,18025,"E-025081989","Rebite 14",49,2.363875
"6386",2399,60435,"E-306054513","Rebite 14",98,1.83275
"6387",2466,20314,"E-132004475","Rebite 14",10,2.332875
"6388",2517,19235,"309251659","Rebite 14",49,2.212
"6389",2533,26051,"E-501260661","Rebite 14",176,1.756875
"6390",2567,68517,"706851318","Rebite 14",88,2.114375
"6391",2580,93712,"109723713","Rebite 14",107,2.08975
"6392",2591,3941,"E-410039140","Rebite 14",59,1.87175
"6393",2652,3941,"E-301049533","Rebite 14",78,1.983875
"6394",2668,39051,"109053595","Rebite 14",186,2.143125
"6395",2716,68517,"810675380","Rebite 14",127,2.3165
"6396",2732,94826,"E-968402604","Rebite 14",254,2.203
"6397",2749,26051,"102065618","Rebite 14",166,1.884875
"6398",2765,39051,"310590627","Rebite 14",137,2.0315
"6399",2783,19235,"E-529103679","Rebite 14",117,1.946125
"6400",2801,23740,"E-342700500","Rebite 14",254,1.76775
"6401",2817,54019,"E-495100022","Rebite 14",205,1.984375
"6402",2849,60435,"E-430056346","Rebite 14",176,2.144375
"6403",2890,5386,"380560169","Rebite 14",68,1.856625
"6404",2925,3941,"430190358","Rebite 14",186,2.26275
"6405",2939,94826,"68249325","Rebite 14",234,1.7535
"6406",2953,18025,"E-012508186","Rebite 14",225,2.0905
"6407",2971,3941,"940310657","Rebite 14",215,2.235875
"6408",2991,54019,"5419955","Rebite 14",117,2.207625
"6409",3020,87213,"E-201837200","Rebite 14",127,2.067375
"6410",3075,23740,"703024531","Rebite 14",137,1.87325
"6411",3090,4761,"E-460170778","Rebite 14",254,1.8185
"6412",3139,23740,"200347885","Rebite 14",166,2.342
"6413",3150,60435,"E-405603779","Rebite 14",117,1.793125
"6414",3163,60435,"56043880","Rebite 14",166,2.19925
"6415",3197,19235,"E-109325918","Rebite 14",10,2.325375
"6416",3211,20314,"E-213004898","Rebite 14",215,1.821875
"6417",3241,4761,"E-716400588","Rebite 14",68,2.199375
"6418",3270,60435,"605340957","Rebite 14",117,1.865625
"6419",3304,26051,"20651288","Rebite 14",88,2.364125
"6420",3324,60435,"E-003645318","Rebite 14",156,1.806875
